,item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,attachment file access,attachment derivative access,attachment md,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size,file url,file type,media type,storage path,old item id,image id,document id,video id,audio id,generic file id
0,a_208228,Phoenix Resource,a_208228,BjB87_001.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",202359,2,2018-10-25 21:56:28.689564+00:00,filestore/68/54/9d/68549db6453fe4251a9e6d62fd835ad7,68549db6453fe4251a9e6d62fd835ad7,application/pdf,BjB87_001.pdf,72447753,/attachments/208228/content/BjB87_001.pdf,file,document,68/54/9d/68549db6453fe4251a9e6d62fd835ad7,50760,,202359,,,
1,57511,"The Pride of Phoenix, Vol. 1, Number 9, (September 15, 1977)",a_227736,BjB75_001.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225086,0,2020-08-01 19:32:51.506510+00:00,filestore/14/86/8a/14868aabfc7a6faa07d86eb3991778a7,14868aabfc7a6faa07d86eb3991778a7,application/pdf,BjB75_001.pdf,45387410,/attachments/227736/content/BjB75_001.pdf,file,document,14/86/8a/14868aabfc7a6faa07d86eb3991778a7,,,225086,,,
2,57512,"The Pride of Phoenix, Vol. 2, Number 11, (November 3, 1978)",a_227737,BjB75_002.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225087,0,2020-08-01 19:33:38.666630+00:00,filestore/20/e2/39/20e23945791ccc5610c10a7c94c46046,20e23945791ccc5610c10a7c94c46046,application/pdf,BjB75_002.pdf,28185981,/attachments/227737/content/BjB75_002.pdf,file,document,20/e2/39/20e23945791ccc5610c10a7c94c46046,,,225087,,,
3,57513,"The Pride of Phoenix, Vol. 2, Number 5, (May 18, 1978)",a_227738,BjB75_003.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225088,0,2020-08-01 19:34:47.497951+00:00,filestore/51/3d/63/513d630e659666c3d684d213166b81b7,513d630e659666c3d684d213166b81b7,application/pdf,BjB75_003.pdf,54112999,/attachments/227738/content/BjB75_003.pdf,file,document,51/3d/63/513d630e659666c3d684d213166b81b7,,,225088,,,
4,57514,"The Pride of Phoenix, Vol. 2, Number 4 (April 15, 1978)",a_227739,BjB75_004.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225089,0,2020-08-01 19:35:58.715614+00:00,filestore/9a/32/8c/9a328c528f7cadb17bd5cebe33c8c12b,9a328c528f7cadb17bd5cebe33c8c12b,application/pdf,BjB75_004.pdf,40763193,/attachments/227739/content/BjB75_004.pdf,file,document,9a/32/8c/9a328c528f7cadb17bd5cebe33c8c12b,,,225089,,,
5,57515,"The Pride of Phoenix, Vol. 2, Number 1 (circa January 1978)",a_227740,BjB75_005.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225090,0,2020-08-01 19:36:57.128043+00:00,filestore/6c/e6/ac/6ce6ac3f0b98a4e2d08ae542fcb2c8c6,6ce6ac3f0b98a4e2d08ae542fcb2c8c6,application/pdf,BjB75_005.pdf,36589325,/attachments/227740/content/BjB75_005.pdf,file,document,6c/e6/ac/6ce6ac3f0b98a4e2d08ae542fcb2c8c6,,,225090,,,
6,57516,"The Pride of Phoenix, Vol. 2, Number 1 (February 1978)",a_227741,BjB75_006.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225091,0,2020-08-01 19:37:54.093656+00:00,filestore/d3/e9/bf/d3e9bf47e2a8c61463e9ef5303e672ea,d3e9bf47e2a8c61463e9ef5303e672ea,application/pdf,BjB75_006.pdf,39360753,/attachments/227741/content/BjB75_006.pdf,file,document,d3/e9/bf/d3e9bf47e2a8c61463e9ef5303e672ea,,,225091,,,
7,57517,"The Pride of Phoenix, Vol. 1, Number 12 (December 15th, 1977)",a_227742,BjB75_008.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225092,0,2020-08-01 19:38:55.127983+00:00,filestore/fe/ce/4b/fece4b1f0702c58eced4a9aea600ab6d,fece4b1f0702c58eced4a9aea600ab6d,application/pdf,BjB75_008.pdf,42854984,/attachments/227742/content/BjB75_008.pdf,file,document,fe/ce/4b/fece4b1f0702c58eced4a9aea600ab6d,,,225092,,,
8,57518,"The Pride of Phoenix, Vol. 1, Number 8 (August 15th, 1977)",a_227743,BjB75_009.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225093,0,2020-08-01 19:40:04.268264+00:00,filestore/84/5c/8d/845c8d362eec74ab323dcb81818975f9,845c8d362eec74ab323dcb81818975f9,application/pdf,BjB75_009.pdf,39839115,/attachments/227743/content/BjB75_009.pdf,file,document,84/5c/8d/845c8d362eec74ab323dcb81818975f9,,,225093,,,
9,57519,"The Pride of Phoenix, Vol. 1, Number 10 (October 15th, 1977)",a_227744,BjB75_010.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225094,0,2020-08-01 19:41:13.306634+00:00,filestore/9f/ec/6f/9fec6f0aed48b3faa78ba20db4ff74ae,9fec6f0aed48b3faa78ba20db4ff74ae,application/pdf,BjB75_010.pdf,58200227,/attachments/227744/content/BjB75_010.pdf,file,document,9f/ec/6f/9fec6f0aed48b3faa78ba20db4ff74ae,,,225094,,,
10,57520,"The Pride of Phoenix, Vol. 1, Number 2 (February 14th, 1977)",a_227745,BjB75_011.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225095,0,2020-08-01 19:41:56.096232+00:00,filestore/b5/71/94/b571946b7675fd698dbd2c21b56a254b,b571946b7675fd698dbd2c21b56a254b,application/pdf,BjB75_011.pdf,29990282,/attachments/227745/content/BjB75_011.pdf,file,document,b5/71/94/b571946b7675fd698dbd2c21b56a254b,,,225095,,,
11,57521,"The Pride of Phoenix, Vol. 1, Number 3 (March 12th, 1977)",a_227746,BjB75_012.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225096,0,2020-08-01 19:43:16.628414+00:00,filestore/c6/40/b7/c640b7546a2ddd0558d77c8e63c04979,c640b7546a2ddd0558d77c8e63c04979,application/pdf,BjB75_012.pdf,55026518,/attachments/227746/content/BjB75_012.pdf,file,document,c6/40/b7/c640b7546a2ddd0558d77c8e63c04979,,,225096,,,
12,57522,"The Pride of Phoenix, Vol. 1, Number 1 (January 13th, 1977)",a_227747,BjB75_013.pdf,,,,,,,,,,,,,3,3,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225097,0,2020-08-01 19:43:53.955856+00:00,filestore/47/1a/ec/471aec0493188e7968a781a4976beda9,471aec0493188e7968a781a4976beda9,application/pdf,BjB75_013.pdf,18370654,/attachments/227747/content/BjB75_013.pdf,file,document,47/1a/ec/471aec0493188e7968a781a4976beda9,,,225097,,,
13,57523,"The Pride of Phoenix, Vol. 2, Number 6 (June 16, 1978)",a_227748,BjB75_014.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225098,0,2020-08-01 19:44:52.395595+00:00,filestore/6a/c7/a1/6ac7a1d7a71271846156c94c723dabbc,6ac7a1d7a71271846156c94c723dabbc,application/pdf,BjB75_014.pdf,49070317,/attachments/227748/content/BjB75_014.pdf,file,document,6a/c7/a1/6ac7a1d7a71271846156c94c723dabbc,,,225098,,,
14,57524,"The Pride of Phoenix, Vol 2, Number 9 (September 16, 1978)",a_227749,BjB75_015.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225099,0,2020-08-01 19:46:13.651308+00:00,filestore/a9/c7/dc/a9c7dc4f9e2c80227ef1ea6735a390fb,a9c7dc4f9e2c80227ef1ea6735a390fb,application/pdf,BjB75_015.pdf,55646535,/attachments/227749/content/BjB75_015.pdf,file,document,a9/c7/dc/a9c7dc4f9e2c80227ef1ea6735a390fb,,,225099,,,
15,57525,"The Pride of Phoenix, Vol 2, Number 10 (October, 1978)",a_227750,BjB75_016.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225100,0,2020-08-01 19:47:39.608607+00:00,filestore/3c/cc/55/3ccc5554e9021b3752644dc924fadd24,3ccc5554e9021b3752644dc924fadd24,application/pdf,BjB75_016.pdf,58194201,/attachments/227750/content/BjB75_016.pdf,file,document,3c/cc/55/3ccc5554e9021b3752644dc924fadd24,,,225100,,,
16,57526,"The Pride of Arizona, Vol. 3, Number 5 (June, 1979)",a_227751,BjB75_017.pdf,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225101,0,2020-08-01 19:49:09.069933+00:00,filestore/4e/e4/53/4ee45313a60bde54ed11b7758529fcfc,4ee45313a60bde54ed11b7758529fcfc,application/pdf,BjB75_017.pdf,64890860,/attachments/227751/content/BjB75_017.pdf,file,document,4e/e4/53/4ee45313a60bde54ed11b7758529fcfc,,,225101,,,
17,a_227752,Blurry shot of men dancing,a_227752,BjB41F1_001_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225102,0,2020-08-01 20:03:15.365634+00:00,filestore/2b/a3/8e/2ba38e51dd5cac3642948b8b6e352154,2ba38e51dd5cac3642948b8b6e352154,image/jpeg,BjB41F1_001_access.jpg,409263,/attachments/227752/content/BjB41F1_001_access.jpg,image,image,2b/a3/8e/2ba38e51dd5cac3642948b8b6e352154,57527,225102,,,,
18,57528,Group of people dancing,a_227754,BjB41F1_003_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225104,0,2020-08-01 20:03:17.316730+00:00,filestore/32/0a/72/320a72739745c886f0fa028a6fbea433,320a72739745c886f0fa028a6fbea433,image/jpeg,BjB41F1_003_access.jpg,406533,/attachments/227754/content/BjB41F1_003_access.jpg,image,image,32/0a/72/320a72739745c886f0fa028a6fbea433,,225104,,,,
19,57529,People dancing and embracing,a_227755,BjB41F1_004_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225105,0,2020-08-01 20:03:19.716009+00:00,filestore/9b/b6/74/9bb6748be9f2db983439bdd3126e58bb,9bb6748be9f2db983439bdd3126e58bb,image/jpeg,BjB41F1_004_access.jpg,448841,/attachments/227755/content/BjB41F1_004_access.jpg,image,image,9b/b6/74/9bb6748be9f2db983439bdd3126e58bb,,225105,,,,
20,57530,Group of people standing,a_227756,BjB41F1_005_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225106,0,2020-08-01 20:03:21.758522+00:00,filestore/6e/dd/3f/6edd3fcf7efedac6b2c970a1e5f57679,6edd3fcf7efedac6b2c970a1e5f57679,image/jpeg,BjB41F1_005_access.jpg,450939,/attachments/227756/content/BjB41F1_005_access.jpg,image,image,6e/dd/3f/6edd3fcf7efedac6b2c970a1e5f57679,,225106,,,,
21,57531,Group of people standing,a_227757,BjB41F1_006_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225107,0,2020-08-01 20:03:23.526462+00:00,filestore/21/e2/4c/21e24cb06a953632d765d412bd092a8f,21e24cb06a953632d765d412bd092a8f,image/jpeg,BjB41F1_006_access.jpg,436983,/attachments/227757/content/BjB41F1_006_access.jpg,image,image,21/e2/4c/21e24cb06a953632d765d412bd092a8f,,225107,,,,
22,a_227758,Out of focus shot of man,a_227758,BjB41F1_007_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225108,0,2020-08-01 20:03:25.395080+00:00,filestore/13/fb/b7/13fbb763ce7effa02c1459844a22538a,13fbb763ce7effa02c1459844a22538a,image/jpeg,BjB41F1_007_access.jpg,401566,/attachments/227758/content/BjB41F1_007_access.jpg,image,image,13/fb/b7/13fbb763ce7effa02c1459844a22538a,57532,225108,,,,
23,57533,Blurry shot of man and woman,a_227760,BjB41F1_009_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225110,0,2020-08-01 20:03:27.428764+00:00,filestore/1a/f9/00/1af900c0f8f5d22f9d566c12f45da526,1af900c0f8f5d22f9d566c12f45da526,image/jpeg,BjB41F1_009_access.jpg,428050,/attachments/227760/content/BjB41F1_009_access.jpg,image,image,1a/f9/00/1af900c0f8f5d22f9d566c12f45da526,,225110,,,,
24,57534,Blurry shot of two men,a_227761,BjB41F1_010_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225111,0,2020-08-01 20:03:29.294832+00:00,filestore/8e/c5/2c/8ec52ca8628f10708e6cb6c6949dce69,8ec52ca8628f10708e6cb6c6949dce69,image/jpeg,BjB41F1_010_access.jpg,395235,/attachments/227761/content/BjB41F1_010_access.jpg,image,image,8e/c5/2c/8ec52ca8628f10708e6cb6c6949dce69,,225111,,,,
25,57535,Out of focus shot of people,a_227762,BjB41F1_011_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225112,0,2020-08-01 20:03:31.260399+00:00,filestore/ff/76/9b/ff769b51eb550dcc02806bd06b603243,ff769b51eb550dcc02806bd06b603243,image/jpeg,BjB41F1_011_access.jpg,395327,/attachments/227762/content/BjB41F1_011_access.jpg,image,image,ff/76/9b/ff769b51eb550dcc02806bd06b603243,,225112,,,,
26,57536,Flowers and cowboy hat,a_227763,BjB41F1_012_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225113,0,2020-08-01 20:03:32.849259+00:00,filestore/7e/e4/0b/7ee40b0979cb45f171e0f0b512d561b4,7ee40b0979cb45f171e0f0b512d561b4,image/jpeg,BjB41F1_012_access.jpg,454886,/attachments/227763/content/BjB41F1_012_access.jpg,image,image,7e/e4/0b/7ee40b0979cb45f171e0f0b512d561b4,,225113,,,,
27,57537,Two men standing,a_227764,BjB41F1_013_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225114,0,2020-08-01 20:03:34.549143+00:00,filestore/7a/d1/d8/7ad1d86064813f813027b8b37149e85c,7ad1d86064813f813027b8b37149e85c,image/jpeg,BjB41F1_013_access.jpg,413582,/attachments/227764/content/BjB41F1_013_access.jpg,image,image,7a/d1/d8/7ad1d86064813f813027b8b37149e85c,,225114,,,,
28,57538,Two men embracing,a_227765,BjB41F1_014_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225115,0,2020-08-01 20:03:36.110759+00:00,filestore/fc/d9/f2/fcd9f238c9a983220aed1014e37a3819,fcd9f238c9a983220aed1014e37a3819,image/jpeg,BjB41F1_014_access.jpg,410543,/attachments/227765/content/BjB41F1_014_access.jpg,image,image,fc/d9/f2/fcd9f238c9a983220aed1014e37a3819,,225115,,,,
29,57539,Two men embracing and smiling for camera,a_227766,BjB41F1_015_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225116,0,2020-08-01 20:03:37.717097+00:00,filestore/52/37/29/523729faeaf9695a33a7efb74d5bbdff,523729faeaf9695a33a7efb74d5bbdff,image/jpeg,BjB41F1_015_access.jpg,396019,/attachments/227766/content/BjB41F1_015_access.jpg,image,image,52/37/29/523729faeaf9695a33a7efb74d5bbdff,,225116,,,,
30,57540,Man standing and speaking,a_227767,BjB41F1_016_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225117,0,2020-08-01 20:03:39.249923+00:00,filestore/33/46/36/334636cfb2cbc1dfb50b2fff5cb910d2,334636cfb2cbc1dfb50b2fff5cb910d2,image/jpeg,BjB41F1_016_access.jpg,446934,/attachments/227767/content/BjB41F1_016_access.jpg,image,image,33/46/36/334636cfb2cbc1dfb50b2fff5cb910d2,,225117,,,,
31,57541,Group of men standing,a_227768,BjB41F1_017_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225118,0,2020-08-01 20:03:40.965789+00:00,filestore/a4/08/66/a40866d5d1d06afcf2df2833dcc7a030,a40866d5d1d06afcf2df2833dcc7a030,image/jpeg,BjB41F1_017_access.jpg,414746,/attachments/227768/content/BjB41F1_017_access.jpg,image,image,a4/08/66/a40866d5d1d06afcf2df2833dcc7a030,,225118,,,,
32,57542,Two men wearing cowboy hats,a_227769,BjB41F1_018_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225119,0,2020-08-01 20:03:42.587769+00:00,filestore/3f/d4/5a/3fd45a5d727fee4027afca9a511a5c5c,3fd45a5d727fee4027afca9a511a5c5c,image/jpeg,BjB41F1_018_access.jpg,451840,/attachments/227769/content/BjB41F1_018_access.jpg,image,image,3f/d4/5a/3fd45a5d727fee4027afca9a511a5c5c,,225119,,,,
33,57543,Group of men standing and smoking,a_227770,BjB41F1_019_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225120,0,2020-08-01 20:03:44.450876+00:00,filestore/8c/ba/a0/8cbaa05f1b94b0c84bd7c61e3edaad90,8cbaa05f1b94b0c84bd7c61e3edaad90,image/jpeg,BjB41F1_019_access.jpg,444327,/attachments/227770/content/BjB41F1_019_access.jpg,image,image,8c/ba/a0/8cbaa05f1b94b0c84bd7c61e3edaad90,,225120,,,,
34,57544,Two men standing,a_227771,BjB41F1_020_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225121,0,2020-08-01 20:03:46.001032+00:00,filestore/44/02/2c/44022ca63eb5a74dbd491f54ac0a0e73,44022ca63eb5a74dbd491f54ac0a0e73,image/jpeg,BjB41F1_020_access.jpg,452467,/attachments/227771/content/BjB41F1_020_access.jpg,image,image,44/02/2c/44022ca63eb5a74dbd491f54ac0a0e73,,225121,,,,
35,57545,Group of men standing,a_227772,BjB41F1_021_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225122,0,2020-08-01 20:03:47.485193+00:00,filestore/a1/0c/cb/a10ccbb748ee85b5c3b630b8ec58138c,a10ccbb748ee85b5c3b630b8ec58138c,image/jpeg,BjB41F1_021_access.jpg,436182,/attachments/227772/content/BjB41F1_021_access.jpg,image,image,a1/0c/cb/a10ccbb748ee85b5c3b630b8ec58138c,,225122,,,,
36,57546,Group of men in action,a_227773,BjB41F1_022_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225123,0,2020-08-01 20:03:48.763564+00:00,filestore/b5/6a/f8/b56af855142ef8cc7b66e4d4311ed3d3,b56af855142ef8cc7b66e4d4311ed3d3,image/jpeg,BjB41F1_022_access.jpg,451452,/attachments/227773/content/BjB41F1_022_access.jpg,image,image,b5/6a/f8/b56af855142ef8cc7b66e4d4311ed3d3,,225123,,,,
37,57547,Man standing and speaking,a_227774,BjB41F1_023_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225124,0,2020-08-01 20:03:50.257363+00:00,filestore/ce/6c/6f/ce6c6fc008164a7cb9b244f6b9e3c6bd,ce6c6fc008164a7cb9b244f6b9e3c6bd,image/jpeg,BjB41F1_023_access.jpg,440581,/attachments/227774/content/BjB41F1_023_access.jpg,image,image,ce/6c/6f/ce6c6fc008164a7cb9b244f6b9e3c6bd,,225124,,,,
38,57548,Group of men standing,a_227775,BjB41F1_024_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225125,0,2020-08-01 20:03:51.725076+00:00,filestore/a1/b7/6f/a1b76fe5841ce3a0ed527ae114b60c48,a1b76fe5841ce3a0ed527ae114b60c48,image/jpeg,BjB41F1_024_access.jpg,459125,/attachments/227775/content/BjB41F1_024_access.jpg,image,image,a1/b7/6f/a1b76fe5841ce3a0ed527ae114b60c48,,225125,,,,
39,57549,Man in cowboy hat,a_227776,BjB41F1_025_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225126,0,2020-08-01 20:03:53.263430+00:00,filestore/d7/e1/66/d7e166b6716624156f121ec6194ad742,d7e166b6716624156f121ec6194ad742,image/jpeg,BjB41F1_025_access.jpg,462312,/attachments/227776/content/BjB41F1_025_access.jpg,image,image,d7/e1/66/d7e166b6716624156f121ec6194ad742,,225126,,,,
40,57550,Man standing,a_227777,BjB41F1_026_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225127,0,2020-08-01 20:03:54.670652+00:00,filestore/21/0b/15/210b155276b5a27ef6df86f25047da1c,210b155276b5a27ef6df86f25047da1c,image/jpeg,BjB41F1_026_access.jpg,417422,/attachments/227777/content/BjB41F1_026_access.jpg,image,image,21/0b/15/210b155276b5a27ef6df86f25047da1c,,225127,,,,
41,57551,Man standing and speaking,a_227778,BjB41F1_027_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225128,0,2020-08-01 20:03:56.066490+00:00,filestore/f1/76/c9/f176c98426d20bcf43f8d1d845e35108,f176c98426d20bcf43f8d1d845e35108,image/jpeg,BjB41F1_027_access.jpg,415557,/attachments/227778/content/BjB41F1_027_access.jpg,image,image,f1/76/c9/f176c98426d20bcf43f8d1d845e35108,,225128,,,,
42,57552,People standing,a_227779,BjB41F1_028_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225129,0,2020-08-01 20:03:57.615222+00:00,filestore/2c/ce/ce/2ccece833924d19efc8b6785b8887db3,2ccece833924d19efc8b6785b8887db3,image/jpeg,BjB41F1_028_access.jpg,441522,/attachments/227779/content/BjB41F1_028_access.jpg,image,image,2c/ce/ce/2ccece833924d19efc8b6785b8887db3,,225129,,,,
43,57553,Group of men standing,a_227780,BjB41F1_029_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225130,0,2020-08-01 20:03:59.573777+00:00,filestore/16/10/6c/16106c9a9cd597ee703905420bcf49ff,16106c9a9cd597ee703905420bcf49ff,image/jpeg,BjB41F1_029_access.jpg,430284,/attachments/227780/content/BjB41F1_029_access.jpg,image,image,16/10/6c/16106c9a9cd597ee703905420bcf49ff,,225130,,,,
44,57554,Two men embracing and talking with backs to camera,a_227781,BjB41F2_030_access.jpg,,,,,,,,,,,,,1,1,"{'title': [], 'contributor': [], 'series': [], 'extent': [], 'language': [], 'notes': [], 'type': [], 'subject': [], 'identifier': [], 'citation': [], 'description': []}",225131,0,2020-08-01 20:04:01.241439+00:00,filestore/c1/70/8c/c1708c5d0e8318d923d99c8e8fc88c5a,c1708c5d0e8318d923d99c8e8fc88c5a,image/jpeg,BjB41F2_030_access.jpg,516286,/attachments/227781/content/BjB41F2_030_access.jpg,image,image,c1/70/8c/c1708c5d0e8318d923d99c8e8fc88c5a,,225131,,,,
